match_id,turn,risk_level,beam_won,same_edge,reference_rank,reference_risk_level,reference_attack_score,reference_survival_score,reference_survival_weight,reference_total_score,reference_opponent_legal_word_count,reference_opponent_safe_word_count,reference_opponent_active_edge_type_count,reference_opponent_safe_edge_type_count,reference_opponent_destination_count,reference_opponent_safe_destination_count,reference_own_safe_word_count,reference_own_safe_edge_type_count,reference_own_safe_destination_count,beam_risk_level,beam_attack_score,beam_survival_score,beam_survival_weight,beam_total_score,beam_opponent_legal_word_count,beam_opponent_safe_word_count,beam_opponent_active_edge_type_count,beam_opponent_safe_edge_type_count,beam_opponent_destination_count,beam_opponent_safe_destination_count,beam_own_safe_word_count,beam_own_safe_edge_type_count,beam_own_safe_destination_count
D20000_seed2_alpha_beta_vs_beam_negamax,140,normal,False,True,1,normal,-5928.0,0.0,0.0,-5928.0,282,258,55,54,55,54,13,5,5,normal,-5928.0,0.0,0.0,-5928.0,282,258,55,54,55,54,13,5,5
D20000_seed2_alpha_beta_vs_beam_negamax,142,normal,False,True,1,normal,-5908.0,0.0,0.0,-5908.0,281,257,55,54,55,54,12,5,5,normal,-5908.0,0.0,0.0,-5908.0,281,257,55,54,55,54,12,5,5
D20000_seed2_alpha_beta_vs_beam_negamax,144,danger,False,True,1,danger,-11420.0,331.7690058479532,0.8,-11154.584795321638,573,513,60,59,60,59,3,3,3,danger,-11420.0,331.7690058479532,0.8,-11154.584795321638,573,513,60,59,60,59,3,3,3
D20000_seed2_alpha_beta_vs_beam_negamax,146,near_death,False,True,1,critical,-13230.5,326.8721830985915,1.5,-12740.191725352113,707,568,56,55,56,55,2,2,2,critical,-13230.5,326.8721830985915,1.5,-12740.191725352113,707,568,56,55,56,55,2,2,2
D20000_seed2_alpha_beta_vs_beam_negamax,148,near_death,False,True,1,critical,-13433.0,295.88963730569947,1.5,-12989.16554404145,713,579,59,58,59,58,1,1,1,critical,-13433.0,295.88963730569947,1.5,-12989.16554404145,713,579,59,58,59,58,1,1,1
D20000_seed2_alpha_beta_vs_beam_negamax,150,near_death,False,True,1,critical,-1000000.0,0.0,0.0,-1000000.0,0,0,0,0,0,0,0,0,0,critical,-1000000.0,0.0,0.0,-1000000.0,0,0,0,0,0,0,0,0,0
D20000_seed2_beam_negamax_vs_alpha_beta,1,normal,False,True,1,normal,-654.5,0.0,0.0,-654.5,33,22,12,11,12,11,16937,2826,66,normal,-654.5,0.0,0.0,-654.5,33,22,12,11,12,11,16937,2826,66
D20000_seed2_beam_negamax_vs_alpha_beta,3,normal,False,False,1,normal,-3216.0,0.0,0.0,-3216.0,156,128,40,39,40,39,21,10,10,normal,-3216.5,0.0,0.0,-3216.5,159,132,33,32,33,32,21,10,10
D20000_seed2_beam_negamax_vs_alpha_beta,5,normal,False,False,1,normal,-594.5,0.0,0.0,-594.5,31,20,10,9,10,9,128,39,39,normal,-3196.5,0.0,0.0,-3196.5,158,131,33,32,33,32,128,39,39
D20000_seed2_beam_negamax_vs_alpha_beta,7,normal,False,True,1,normal,-594.5,0.0,0.0,-594.5,31,20,10,9,10,9,127,38,38,normal,-594.5,0.0,0.0,-594.5,31,20,10,9,10,9,127,38,38
D20000_seed2_beam_negamax_vs_alpha_beta,9,normal,False,False,1,normal,-927.5,0.0,0.0,-927.5,39,34,21,20,21,20,126,37,37,normal,-2194.5,0.0,0.0,-2194.5,100,89,32,31,32,31,126,37,37
D20000_seed2_beam_negamax_vs_alpha_beta,11,normal,False,False,3,normal,-5249.0,0.0,0.0,-5249.0,259,217,52,51,52,51,19,8,8,normal,-3536.5,0.0,0.0,-3536.5,173,146,37,36,37,36,19,8,8
D20000_seed2_beam_negamax_vs_alpha_beta,13,normal,False,False,2,normal,-5249.0,0.0,0.0,-5249.0,259,217,52,51,52,51,18,7,7,normal,-4283.5,0.0,0.0,-4283.5,197,184,49,48,49,48,18,7,7
D20000_seed2_beam_negamax_vs_alpha_beta,15,normal,False,False,1,normal,-927.5,0.0,0.0,-927.5,39,34,21,20,21,20,125,36,36,normal,-2442.5,0.0,0.0,-2442.5,128,93,26,25,26,25,125,36,36
D20000_seed2_beam_negamax_vs_alpha_beta,17,normal,False,False,1,normal,-927.5,0.0,0.0,-927.5,39,34,21,20,21,20,124,35,35,normal,-2617.5,0.0,0.0,-2617.5,126,101,37,36,37,36,124,35,35
D20000_seed2_beam_negamax_vs_alpha_beta,19,normal,False,False,7,normal,-3563.0,0.0,0.0,-3563.0,164,150,44,43,44,43,123,34,34,normal,-2983.0,0.0,0.0,-2983.0,137,123,40,39,40,39,123,34,34
D20000_seed2_beam_negamax_vs_alpha_beta,21,normal,False,False,6,normal,-3563.0,0.0,0.0,-3563.0,164,150,44,43,44,43,122,33,33,normal,-3257.5,0.0,0.0,-3257.5,158,133,37,36,37,36,122,33,33
D20000_seed2_beam_negamax_vs_alpha_beta,23,normal,False,False,6,normal,-3563.0,0.0,0.0,-3563.0,164,150,44,43,44,43,121,33,33,normal,-3237.5,0.0,0.0,-3237.5,157,132,37,36,37,36,121,33,33
D20000_seed2_beam_negamax_vs_alpha_beta,25,normal,False,False,2,normal,-5249.0,0.0,0.0,-5249.0,259,217,52,51,52,51,17,7,7,normal,-4253.5,0.0,0.0,-4253.5,196,183,48,47,48,47,17,7,7
D20000_seed2_beam_negamax_vs_alpha_beta,27,normal,False,True,5,normal,-2986.0,0.0,0.0,-2986.0,148,120,33,32,33,32,88,30,30,normal,-2986.0,0.0,0.0,-2986.0,148,120,33,32,33,32,88,30,30
D20000_seed2_beam_negamax_vs_alpha_beta,29,normal,False,False,1,normal,-494.5,0.0,0.0,-494.5,27,16,8,7,8,7,150,43,43,normal,-2966.0,0.0,0.0,-2966.0,147,119,33,32,33,32,150,43,43
D20000_seed2_beam_negamax_vs_alpha_beta,31,normal,False,False,1,normal,-494.5,0.0,0.0,-494.5,27,16,8,7,8,7,149,42,42,normal,-2984.0,0.0,0.0,-2984.0,148,116,37,36,37,36,149,42,42
D20000_seed2_beam_negamax_vs_alpha_beta,33,normal,False,False,2,normal,-2946.0,0.0,0.0,-2946.0,146,118,33,32,33,32,64,20,20,normal,-1047.5,0.0,0.0,-1047.5,46,41,19,18,19,18,64,20,20
D20000_seed2_beam_negamax_vs_alpha_beta,35,normal,False,True,1,normal,-2946.0,0.0,0.0,-2946.0,146,118,33,32,33,32,63,19,19,normal,-2946.0,0.0,0.0,-2946.0,146,118,33,32,33,32,63,19,19
D20000_seed2_beam_negamax_vs_alpha_beta,37,normal,False,True,1,normal,-494.5,0.0,0.0,-494.5,27,16,8,7,8,7,148,41,41,normal,-494.5,0.0,0.0,-494.5,27,16,8,7,8,7,148,41,41
D20000_seed2_beam_negamax_vs_alpha_beta,39,normal,False,True,2,normal,-2144.5,0.0,0.0,-2144.5,98,87,31,30,31,30,182,47,47,normal,-2144.5,0.0,0.0,-2144.5,98,87,31,30,31,30,182,47,47
D20000_seed2_beam_negamax_vs_alpha_beta,41,normal,False,False,1,normal,-927.5,0.0,0.0,-927.5,39,34,21,20,21,20,117,32,32,normal,-3847.5,0.0,0.0,-3847.5,187,162,38,37,38,37,117,32,32
D20000_seed2_beam_negamax_vs_alpha_beta,43,normal,False,False,1,normal,-927.5,0.0,0.0,-927.5,39,34,21,20,21,20,116,32,32,normal,-3827.5,0.0,0.0,-3827.5,186,161,38,37,38,37,116,32,32
D20000_seed2_beam_negamax_vs_alpha_beta,45,normal,False,False,1,normal,-927.5,0.0,0.0,-927.5,39,34,21,20,21,20,115,31,31,normal,-4203.5,0.0,0.0,-4203.5,194,181,47,46,47,46,115,31,31
D20000_seed2_beam_negamax_vs_alpha_beta,47,normal,False,False,2,normal,-2954.0,0.0,0.0,-2954.0,147,115,36,35,36,35,92,24,24,normal,-4040.0,0.0,0.0,-4040.0,204,164,39,38,39,38,92,24,24
D20000_seed2_beam_negamax_vs_alpha_beta,49,normal,False,True,1,normal,-2856.0,0.0,0.0,-2856.0,142,114,32,31,32,31,62,19,19,normal,-2856.0,0.0,0.0,-2856.0,142,114,32,31,32,31,62,19,19
D20000_seed2_beam_negamax_vs_alpha_beta,51,normal,False,True,1,normal,-907.5,0.0,0.0,-907.5,38,33,21,20,21,20,34,20,20,normal,-907.5,0.0,0.0,-907.5,38,33,21,20,21,20,34,20,20
D20000_seed2_beam_negamax_vs_alpha_beta,53,normal,False,True,1,normal,-857.5,0.0,0.0,-857.5,36,31,20,19,20,19,32,20,20,normal,-857.5,0.0,0.0,-857.5,36,31,20,19,20,19,32,20,20
D20000_seed2_beam_negamax_vs_alpha_beta,55,normal,False,False,1,normal,-827.5,0.0,0.0,-827.5,35,30,19,18,19,18,180,46,46,normal,-2289.0,0.0,0.0,-2289.0,109,87,35,34,35,34,180,46,46
D20000_seed2_beam_negamax_vs_alpha_beta,57,normal,False,False,4,normal,-2826.0,0.0,0.0,-2826.0,141,113,31,30,31,30,30,18,18,normal,-4010.0,0.0,0.0,-4010.0,203,163,38,37,38,37,30,18,18
D20000_seed2_beam_negamax_vs_alpha_beta,59,normal,False,True,4,normal,-2826.0,0.0,0.0,-2826.0,141,113,31,30,31,30,29,17,17,normal,-2826.0,0.0,0.0,-2826.0,141,113,31,30,31,30,29,17,17
D20000_seed2_beam_negamax_vs_alpha_beta,61,normal,False,True,1,normal,-1599.5,0.0,0.0,-1599.5,82,61,19,18,19,18,147,40,40,normal,-1599.5,0.0,0.0,-1599.5,82,61,19,18,19,18,147,40,40
D20000_seed2_beam_negamax_vs_alpha_beta,63,normal,False,True,8,normal,-3423.0,0.0,0.0,-3423.0,159,145,40,39,40,39,146,39,39,normal,-3423.0,0.0,0.0,-3423.0,159,145,40,39,40,39,146,39,39
D20000_seed2_beam_negamax_vs_alpha_beta,65,normal,False,True,6,normal,-3383.0,0.0,0.0,-3383.0,157,143,40,39,40,39,144,39,39,normal,-3383.0,0.0,0.0,-3383.0,157,143,40,39,40,39,144,39,39
D20000_seed2_beam_negamax_vs_alpha_beta,67,normal,False,True,6,normal,-3343.0,0.0,0.0,-3343.0,155,141,40,39,40,39,142,39,39,normal,-3343.0,0.0,0.0,-3343.0,155,141,40,39,40,39,142,39,39
D20000_seed2_beam_negamax_vs_alpha_beta,69,normal,False,True,6,normal,-3293.0,0.0,0.0,-3293.0,153,139,39,38,39,38,140,39,39,normal,-3293.0,0.0,0.0,-3293.0,153,139,39,38,39,38,140,39,39
D20000_seed2_beam_negamax_vs_alpha_beta,71,normal,False,False,1,normal,-767.5,0.0,0.0,-767.5,33,28,17,16,17,16,86,30,30,normal,-2796.0,0.0,0.0,-2796.0,140,112,30,29,30,29,86,30,30
D20000_seed2_beam_negamax_vs_alpha_beta,73,normal,False,False,1,normal,-767.5,0.0,0.0,-767.5,33,28,17,16,17,16,132,37,37,normal,-2776.0,0.0,0.0,-2776.0,139,111,30,29,30,29,132,37,37
D20000_seed2_beam_negamax_vs_alpha_beta,75,normal,False,False,1,normal,-767.5,0.0,0.0,-767.5,33,28,17,16,17,16,131,37,37,normal,-2756.0,0.0,0.0,-2756.0,138,110,30,29,30,29,131,37,37
D20000_seed2_beam_negamax_vs_alpha_beta,77,normal,False,False,1,normal,-767.5,0.0,0.0,-767.5,33,28,17,16,17,16,130,36,36,normal,-3273.0,0.0,0.0,-3273.0,152,138,39,38,39,38,130,36,36
D20000_seed2_beam_negamax_vs_alpha_beta,79,normal,False,False,1,normal,-767.5,0.0,0.0,-767.5,33,28,17,16,17,16,85,30,30,normal,-2726.0,0.0,0.0,-2726.0,137,109,29,28,29,28,85,30,30
D20000_seed2_beam_negamax_vs_alpha_beta,81,normal,False,True,1,normal,-767.5,0.0,0.0,-767.5,33,28,17,16,17,16,179,45,45,normal,-767.5,0.0,0.0,-767.5,33,28,17,16,17,16,179,45,45
D20000_seed2_beam_negamax_vs_alpha_beta,83,normal,False,False,1,normal,-464.5,0.0,0.0,-464.5,26,15,7,6,7,6,217,51,51,normal,-737.5,0.0,0.0,-737.5,32,27,16,15,16,15,217,51,51
D20000_seed2_beam_negamax_vs_alpha_beta,85,normal,False,False,1,normal,-464.5,0.0,0.0,-464.5,26,15,7,6,7,6,260,54,54,normal,-717.5,0.0,0.0,-717.5,31,26,16,15,16,15,260,54,54
D20000_seed2_beam_negamax_vs_alpha_beta,87,normal,False,False,1,normal,-464.5,0.0,0.0,-464.5,26,15,7,6,7,6,259,54,54,normal,-687.5,0.0,0.0,-687.5,30,25,15,14,15,14,259,54,54
D20000_seed2_beam_negamax_vs_alpha_beta,89,normal,False,True,1,normal,-657.5,0.0,0.0,-657.5,29,24,14,13,14,13,295,43,43,normal,-657.5,0.0,0.0,-657.5,29,24,14,13,14,13,295,43,43
D20000_seed2_beam_negamax_vs_alpha_beta,91,normal,False,True,1,normal,-637.5,0.0,0.0,-637.5,28,23,14,13,14,13,363,52,52,normal,-637.5,0.0,0.0,-637.5,28,23,14,13,14,13,363,52,52
D20000_seed2_beam_negamax_vs_alpha_beta,93,normal,False,True,1,normal,-607.5,0.0,0.0,-607.5,27,22,13,12,13,12,362,52,52,normal,-607.5,0.0,0.0,-607.5,27,22,13,12,13,12,362,52,52
D20000_seed2_beam_negamax_vs_alpha_beta,95,normal,False,True,2,normal,-577.5,0.0,0.0,-577.5,26,21,12,11,12,11,47,20,20,normal,-577.5,0.0,0.0,-577.5,26,21,12,11,12,11,47,20,20
D20000_seed2_beam_negamax_vs_alpha_beta,97,normal,False,True,2,normal,-557.5,0.0,0.0,-557.5,25,20,12,11,12,11,482,60,60,normal,-557.5,0.0,0.0,-557.5,25,20,12,11,12,11,482,60,60
D20000_seed2_beam_negamax_vs_alpha_beta,99,normal,False,True,2,normal,-537.5,0.0,0.0,-537.5,24,19,12,11,12,11,481,60,60,normal,-537.5,0.0,0.0,-537.5,24,19,12,11,12,11,481,60,60
D20000_seed2_beam_negamax_vs_alpha_beta,101,normal,False,True,2,normal,-517.5,0.0,0.0,-517.5,23,18,12,11,12,11,480,60,60,normal,-517.5,0.0,0.0,-517.5,23,18,12,11,12,11,480,60,60
D20000_seed2_beam_negamax_vs_alpha_beta,103,normal,False,True,2,normal,-497.5,0.0,0.0,-497.5,22,17,12,11,12,11,479,60,60,normal,-497.5,0.0,0.0,-497.5,22,17,12,11,12,11,479,60,60
D20000_seed2_beam_negamax_vs_alpha_beta,105,normal,False,True,2,normal,-467.5,0.0,0.0,-467.5,21,16,11,10,11,10,478,60,60,normal,-467.5,0.0,0.0,-467.5,21,16,11,10,11,10,478,60,60
D20000_seed2_beam_negamax_vs_alpha_beta,107,normal,False,True,1,normal,-447.5,0.0,0.0,-447.5,20,15,11,10,11,10,172,42,42,normal,-447.5,0.0,0.0,-447.5,20,15,11,10,11,10,172,42,42
D20000_seed2_beam_negamax_vs_alpha_beta,109,normal,False,True,1,normal,-427.5,0.0,0.0,-427.5,19,14,11,10,11,10,365,51,51,normal,-427.5,0.0,0.0,-427.5,19,14,11,10,11,10,365,51,51
D20000_seed2_beam_negamax_vs_alpha_beta,111,normal,False,True,1,normal,-407.5,0.0,0.0,-407.5,18,13,11,10,11,10,364,51,51,normal,-407.5,0.0,0.0,-407.5,18,13,11,10,11,10,364,51,51
D20000_seed2_beam_negamax_vs_alpha_beta,113,normal,False,True,1,normal,-387.5,0.0,0.0,-387.5,17,12,11,10,11,10,363,51,51,normal,-387.5,0.0,0.0,-387.5,17,12,11,10,11,10,363,51,51
D20000_seed2_beam_negamax_vs_alpha_beta,115,normal,False,True,1,normal,-357.5,0.0,0.0,-357.5,16,11,10,9,10,9,82,27,27,normal,-357.5,0.0,0.0,-357.5,16,11,10,9,10,9,82,27,27
D20000_seed2_beam_negamax_vs_alpha_beta,117,normal,False,True,1,normal,-327.5,0.0,0.0,-327.5,15,10,9,8,9,8,100,36,36,normal,-327.5,0.0,0.0,-327.5,15,10,9,8,9,8,100,36,36
D20000_seed2_beam_negamax_vs_alpha_beta,119,normal,False,True,1,normal,-297.5,0.0,0.0,-297.5,14,9,8,7,8,7,171,42,42,normal,-297.5,0.0,0.0,-297.5,14,9,8,7,8,7,171,42,42
D20000_seed2_beam_negamax_vs_alpha_beta,121,normal,False,True,1,normal,-267.5,0.0,0.0,-267.5,13,8,7,6,7,6,251,52,52,normal,-267.5,0.0,0.0,-267.5,13,8,7,6,7,6,251,52,52
D20000_seed2_beam_negamax_vs_alpha_beta,123,normal,False,False,9,normal,-2706.0,0.0,0.0,-2706.0,136,108,29,28,29,28,295,54,54,normal,-237.5,0.0,0.0,-237.5,12,7,6,5,6,5,295,54,54
D20000_seed2_beam_negamax_vs_alpha_beta,125,normal,False,False,8,normal,-2706.0,0.0,0.0,-2706.0,136,108,29,28,29,28,362,51,51,normal,-217.5,0.0,0.0,-217.5,11,6,6,5,6,5,362,51,51
D20000_seed2_beam_negamax_vs_alpha_beta,127,normal,False,True,1,normal,-187.5,0.0,0.0,-187.5,10,5,5,4,5,4,361,51,51,normal,-187.5,0.0,0.0,-187.5,10,5,5,4,5,4,361,51,51
D20000_seed2_beam_negamax_vs_alpha_beta,129,normal,False,False,13,normal,-3243.0,0.0,0.0,-3243.0,151,137,38,37,38,37,496,52,52,normal,-2706.0,0.0,0.0,-2706.0,136,108,29,28,29,28,496,52,52
D20000_seed2_beam_negamax_vs_alpha_beta,131,normal,False,False,12,normal,-3243.0,0.0,0.0,-3243.0,151,137,38,37,38,37,216,50,50,normal,-464.5,0.0,0.0,-464.5,26,15,7,6,7,6,216,50,50
D20000_seed2_beam_negamax_vs_alpha_beta,133,normal,False,False,12,normal,-3243.0,0.0,0.0,-3243.0,151,137,38,37,38,37,215,50,50,normal,-444.5,0.0,0.0,-444.5,25,14,7,6,7,6,215,50,50
D20000_seed2_beam_negamax_vs_alpha_beta,135,normal,False,False,11,normal,-3243.0,0.0,0.0,-3243.0,151,137,38,37,38,37,214,49,49,normal,-2074.5,0.0,0.0,-2074.5,95,84,30,29,30,29,214,49,49
D20000_seed2_beam_negamax_vs_alpha_beta,137,danger,False,True,1,danger,-11142.0,352.76484848484847,0.8,-10859.788121212121,571,495,53,52,53,52,4,4,4,danger,-11142.0,352.76484848484847,0.8,-10859.788121212121,571,495,53,52,53,52,4,4,4
D20000_seed2_beam_negamax_vs_alpha_beta,139,normal,False,True,1,normal,-5928.0,0.0,0.0,-5928.0,282,258,55,54,55,54,13,5,5,normal,-5928.0,0.0,0.0,-5928.0,282,258,55,54,55,54,13,5,5
D20000_seed2_beam_negamax_vs_alpha_beta,141,normal,False,True,1,normal,-5908.0,0.0,0.0,-5908.0,281,257,55,54,55,54,12,5,5,normal,-5908.0,0.0,0.0,-5908.0,281,257,55,54,55,54,12,5,5
D20000_seed2_beam_negamax_vs_alpha_beta,143,danger,False,True,1,danger,-11420.0,331.77134502923974,0.8,-11154.582923976608,573,513,60,59,60,59,3,3,3,danger,-11420.0,331.77134502923974,0.8,-11154.582923976608,573,513,60,59,60,59,3,3,3
D20000_seed2_beam_negamax_vs_alpha_beta,145,near_death,False,True,1,critical,-13230.5,326.8785211267605,1.5,-12740.18221830986,707,568,56,55,56,55,2,2,2,critical,-13230.5,326.8785211267605,1.5,-12740.18221830986,707,568,56,55,56,55,2,2,2
D20000_seed2_beam_negamax_vs_alpha_beta,147,near_death,False,True,1,critical,-13433.0,295.89170984455956,1.5,-12989.16243523316,713,579,59,58,59,58,1,1,1,critical,-13433.0,295.89170984455956,1.5,-12989.16243523316,713,579,59,58,59,58,1,1,1
D20000_seed2_beam_negamax_vs_alpha_beta,149,near_death,False,True,1,critical,-1000000.0,0.0,0.0,-1000000.0,0,0,0,0,0,0,0,0,0,critical,-1000000.0,0.0,0.0,-1000000.0,0,0,0,0,0,0,0,0,0
D20000_seed2_beam_negamax_vs_pvs,1,normal,False,True,1,normal,-654.5,0.0,0.0,-654.5,33,22,12,11,12,11,16937,2826,66,normal,-654.5,0.0,0.0,-654.5,33,22,12,11,12,11,16937,2826,66
D20000_seed2_beam_negamax_vs_pvs,3,normal,False,False,1,normal,-3216.0,0.0,0.0,-3216.0,156,128,40,39,40,39,21,10,10,normal,-3216.5,0.0,0.0,-3216.5,159,132,33,32,33,32,21,10,10
D20000_seed2_beam_negamax_vs_pvs,5,normal,False,False,1,normal,-594.5,0.0,0.0,-594.5,31,20,10,9,10,9,128,39,39,normal,-3196.5,0.0,0.0,-3196.5,158,131,33,32,33,32,128,39,39
D20000_seed2_beam_negamax_vs_pvs,7,normal,False,True,1,normal,-594.5,0.0,0.0,-594.5,31,20,10,9,10,9,127,38,38,normal,-594.5,0.0,0.0,-594.5,31,20,10,9,10,9,127,38,38
D20000_seed2_beam_negamax_vs_pvs,9,normal,False,False,1,normal,-927.5,0.0,0.0,-927.5,39,34,21,20,21,20,126,37,37,normal,-2194.5,0.0,0.0,-2194.5,100,89,32,31,32,31,126,37,37
D20000_seed2_beam_negamax_vs_pvs,11,normal,False,False,3,normal,-5249.0,0.0,0.0,-5249.0,259,217,52,51,52,51,19,8,8,normal,-3536.5,0.0,0.0,-3536.5,173,146,37,36,37,36,19,8,8
D20000_seed2_beam_negamax_vs_pvs,13,normal,False,False,2,normal,-5249.0,0.0,0.0,-5249.0,259,217,52,51,52,51,18,7,7,normal,-4283.5,0.0,0.0,-4283.5,197,184,49,48,49,48,18,7,7
D20000_seed2_beam_negamax_vs_pvs,15,normal,False,False,1,normal,-927.5,0.0,0.0,-927.5,39,34,21,20,21,20,125,36,36,normal,-2442.5,0.0,0.0,-2442.5,128,93,26,25,26,25,125,36,36
D20000_seed2_beam_negamax_vs_pvs,17,normal,False,False,1,normal,-927.5,0.0,0.0,-927.5,39,34,21,20,21,20,124,35,35,normal,-2617.5,0.0,0.0,-2617.5,126,101,37,36,37,36,124,35,35
D20000_seed2_beam_negamax_vs_pvs,19,normal,False,False,7,normal,-3563.0,0.0,0.0,-3563.0,164,150,44,43,44,43,123,34,34,normal,-2983.0,0.0,0.0,-2983.0,137,123,40,39,40,39,123,34,34
D20000_seed2_beam_negamax_vs_pvs,21,normal,False,False,6,normal,-3563.0,0.0,0.0,-3563.0,164,150,44,43,44,43,122,33,33,normal,-3257.5,0.0,0.0,-3257.5,158,133,37,36,37,36,122,33,33
D20000_seed2_beam_negamax_vs_pvs,23,normal,False,False,6,normal,-3563.0,0.0,0.0,-3563.0,164,150,44,43,44,43,121,33,33,normal,-3237.5,0.0,0.0,-3237.5,157,132,37,36,37,36,121,33,33
D20000_seed2_beam_negamax_vs_pvs,25,normal,False,False,2,normal,-5249.0,0.0,0.0,-5249.0,259,217,52,51,52,51,17,7,7,normal,-4253.5,0.0,0.0,-4253.5,196,183,48,47,48,47,17,7,7
D20000_seed2_beam_negamax_vs_pvs,27,normal,False,True,5,normal,-2986.0,0.0,0.0,-2986.0,148,120,33,32,33,32,88,30,30,normal,-2986.0,0.0,0.0,-2986.0,148,120,33,32,33,32,88,30,30
D20000_seed2_beam_negamax_vs_pvs,29,normal,False,False,1,normal,-494.5,0.0,0.0,-494.5,27,16,8,7,8,7,150,43,43,normal,-2966.0,0.0,0.0,-2966.0,147,119,33,32,33,32,150,43,43
D20000_seed2_beam_negamax_vs_pvs,31,normal,False,False,1,normal,-494.5,0.0,0.0,-494.5,27,16,8,7,8,7,149,42,42,normal,-2984.0,0.0,0.0,-2984.0,148,116,37,36,37,36,149,42,42
D20000_seed2_beam_negamax_vs_pvs,33,normal,False,False,2,normal,-2946.0,0.0,0.0,-2946.0,146,118,33,32,33,32,64,20,20,normal,-1047.5,0.0,0.0,-1047.5,46,41,19,18,19,18,64,20,20
D20000_seed2_beam_negamax_vs_pvs,35,normal,False,True,1,normal,-2946.0,0.0,0.0,-2946.0,146,118,33,32,33,32,63,19,19,normal,-2946.0,0.0,0.0,-2946.0,146,118,33,32,33,32,63,19,19
D20000_seed2_beam_negamax_vs_pvs,37,normal,False,True,1,normal,-494.5,0.0,0.0,-494.5,27,16,8,7,8,7,148,41,41,normal,-494.5,0.0,0.0,-494.5,27,16,8,7,8,7,148,41,41
D20000_seed2_beam_negamax_vs_pvs,39,normal,False,True,2,normal,-2144.5,0.0,0.0,-2144.5,98,87,31,30,31,30,182,47,47,normal,-2144.5,0.0,0.0,-2144.5,98,87,31,30,31,30,182,47,47
D20000_seed2_beam_negamax_vs_pvs,41,normal,False,False,1,normal,-927.5,0.0,0.0,-927.5,39,34,21,20,21,20,117,32,32,normal,-3847.5,0.0,0.0,-3847.5,187,162,38,37,38,37,117,32,32
D20000_seed2_beam_negamax_vs_pvs,43,normal,False,False,1,normal,-927.5,0.0,0.0,-927.5,39,34,21,20,21,20,116,32,32,normal,-3827.5,0.0,0.0,-3827.5,186,161,38,37,38,37,116,32,32
D20000_seed2_beam_negamax_vs_pvs,45,normal,False,False,1,normal,-927.5,0.0,0.0,-927.5,39,34,21,20,21,20,115,31,31,normal,-4203.5,0.0,0.0,-4203.5,194,181,47,46,47,46,115,31,31
D20000_seed2_beam_negamax_vs_pvs,47,normal,False,False,2,normal,-2954.0,0.0,0.0,-2954.0,147,115,36,35,36,35,92,24,24,normal,-4040.0,0.0,0.0,-4040.0,204,164,39,38,39,38,92,24,24
D20000_seed2_beam_negamax_vs_pvs,49,normal,False,True,1,normal,-2856.0,0.0,0.0,-2856.0,142,114,32,31,32,31,62,19,19,normal,-2856.0,0.0,0.0,-2856.0,142,114,32,31,32,31,62,19,19
D20000_seed2_beam_negamax_vs_pvs,51,normal,False,True,1,normal,-907.5,0.0,0.0,-907.5,38,33,21,20,21,20,34,20,20,normal,-907.5,0.0,0.0,-907.5,38,33,21,20,21,20,34,20,20
D20000_seed2_beam_negamax_vs_pvs,53,normal,False,True,1,normal,-857.5,0.0,0.0,-857.5,36,31,20,19,20,19,32,20,20,normal,-857.5,0.0,0.0,-857.5,36,31,20,19,20,19,32,20,20
D20000_seed2_beam_negamax_vs_pvs,55,normal,False,False,1,normal,-827.5,0.0,0.0,-827.5,35,30,19,18,19,18,180,46,46,normal,-2289.0,0.0,0.0,-2289.0,109,87,35,34,35,34,180,46,46
D20000_seed2_beam_negamax_vs_pvs,57,normal,False,False,4,normal,-2826.0,0.0,0.0,-2826.0,141,113,31,30,31,30,30,18,18,normal,-4010.0,0.0,0.0,-4010.0,203,163,38,37,38,37,30,18,18
D20000_seed2_beam_negamax_vs_pvs,59,normal,False,True,4,normal,-2826.0,0.0,0.0,-2826.0,141,113,31,30,31,30,29,17,17,normal,-2826.0,0.0,0.0,-2826.0,141,113,31,30,31,30,29,17,17
D20000_seed2_beam_negamax_vs_pvs,61,normal,False,True,1,normal,-1599.5,0.0,0.0,-1599.5,82,61,19,18,19,18,147,40,40,normal,-1599.5,0.0,0.0,-1599.5,82,61,19,18,19,18,147,40,40
D20000_seed2_beam_negamax_vs_pvs,63,normal,False,True,8,normal,-3423.0,0.0,0.0,-3423.0,159,145,40,39,40,39,146,39,39,normal,-3423.0,0.0,0.0,-3423.0,159,145,40,39,40,39,146,39,39
D20000_seed2_beam_negamax_vs_pvs,65,normal,False,True,6,normal,-3383.0,0.0,0.0,-3383.0,157,143,40,39,40,39,144,39,39,normal,-3383.0,0.0,0.0,-3383.0,157,143,40,39,40,39,144,39,39
D20000_seed2_beam_negamax_vs_pvs,67,normal,False,True,6,normal,-3343.0,0.0,0.0,-3343.0,155,141,40,39,40,39,142,39,39,normal,-3343.0,0.0,0.0,-3343.0,155,141,40,39,40,39,142,39,39
D20000_seed2_beam_negamax_vs_pvs,69,normal,False,True,6,normal,-3293.0,0.0,0.0,-3293.0,153,139,39,38,39,38,140,39,39,normal,-3293.0,0.0,0.0,-3293.0,153,139,39,38,39,38,140,39,39
D20000_seed2_beam_negamax_vs_pvs,71,normal,False,False,1,normal,-767.5,0.0,0.0,-767.5,33,28,17,16,17,16,86,30,30,normal,-2796.0,0.0,0.0,-2796.0,140,112,30,29,30,29,86,30,30
