match_id,turn,risk_level,root_candidate_count,nodes_searched,elapsed_time_sec,null_window_searches,research_count,research_rate,had_research
D3000_seed0_beam_negamax_vs_pvs,8,normal,12,1015,0.063513,743,5,0.006729475100942127,True
D3000_seed0_beam_negamax_vs_pvs,10,danger,3,1035,0.061849,736,7,0.009510869565217392,True
D3000_seed0_beam_negamax_vs_pvs,12,normal,15,446,0.02773,282,3,0.010638297872340425,True
D3000_seed0_beam_negamax_vs_pvs,14,normal,11,570,0.032099,357,2,0.0056022408963585435,True
D3000_seed0_beam_negamax_vs_pvs,16,normal,10,923,0.060049,564,15,0.026595744680851064,True
D3000_seed0_beam_negamax_vs_pvs,18,normal,11,533,0.045877,315,5,0.015873015873015872,True
D3000_seed0_beam_negamax_vs_pvs,20,normal,14,508,0.034026,306,9,0.029411764705882353,True
D3000_seed0_beam_negamax_vs_pvs,22,normal,24,818,0.053185,443,14,0.03160270880361174,True
D3000_seed0_beam_negamax_vs_pvs,24,normal,23,1037,0.067161,568,14,0.02464788732394366,True
D3000_seed0_beam_negamax_vs_pvs,26,normal,14,475,0.0303,279,6,0.021505376344086023,True
D3000_seed0_beam_negamax_vs_pvs,28,normal,21,1752,0.141622,1049,26,0.02478551000953289,True
D3000_seed0_beam_negamax_vs_pvs,30,normal,17,1061,0.076359,560,10,0.017857142857142856,True
D3000_seed0_beam_negamax_vs_pvs,32,normal,20,1592,0.097046,920,21,0.02282608695652174,True
D3000_seed0_beam_negamax_vs_pvs,34,normal,17,582,0.03585,248,2,0.008064516129032258,True
D3000_seed0_beam_negamax_vs_pvs,36,normal,11,238,0.013961,156,0,0.0,False
D3000_seed0_beam_negamax_vs_pvs,38,normal,19,215,0.013459,149,0,0.0,False
D3000_seed0_pvs_vs_greedy,1,normal,1278,600,0.045523,442,5,0.011312217194570135,True
D3000_seed0_pvs_vs_greedy,3,normal,17,3457,0.22442,2631,21,0.00798175598631699,True
D3000_seed0_pvs_vs_greedy,5,caution,11,1719,0.101795,1260,20,0.015873015873015872,True
D3000_seed0_pvs_vs_greedy,7,danger,4,1993,0.12721,1413,23,0.01627742392073602,True
D3000_seed0_pvs_vs_greedy,9,normal,8,3622,0.25529,2649,30,0.011325028312570781,True
D3000_seed0_pvs_vs_greedy,11,normal,11,2177,0.150745,1602,27,0.016853932584269662,True
D3000_seed0_pvs_vs_greedy,13,normal,12,4049,0.299904,3175,29,0.009133858267716535,True
D3000_seed0_pvs_vs_greedy,15,danger,4,2433,0.197896,1859,35,0.018827326519634213,True
D3000_seed0_pvs_vs_greedy,17,danger,3,891,0.06308,673,17,0.02526002971768202,True
D3000_seed0_pvs_vs_greedy,19,normal,12,2837,0.194871,2163,1,0.0004623208506703652,True
D3000_seed0_pvs_vs_greedy,21,normal,14,1993,0.13207,1503,9,0.005988023952095809,True
D3000_seed0_pvs_vs_greedy,23,normal,23,1733,0.099758,1183,35,0.029585798816568046,True
D3000_seed0_pvs_vs_greedy,25,normal,10,1277,0.073568,877,20,0.02280501710376283,True
D3000_seed0_pvs_vs_greedy,27,normal,11,684,0.040496,440,9,0.020454545454545454,True
D3000_seed0_pvs_vs_greedy,29,caution,9,982,0.053908,663,16,0.024132730015082957,True
D3000_seed0_pvs_vs_greedy,31,normal,18,135,0.00903,91,0,0.0,False
D3000_seed0_pvs_vs_alpha_beta,1,normal,1278,600,0.044775,442,5,0.011312217194570135,True
D3000_seed0_pvs_vs_alpha_beta,3,normal,25,4067,0.241937,3092,22,0.0071151358344113845,True
D3000_seed0_pvs_vs_alpha_beta,5,normal,12,1122,0.068619,832,2,0.002403846153846154,True
D3000_seed0_pvs_vs_alpha_beta,7,normal,10,982,0.063499,681,3,0.004405286343612335,True
D3000_seed0_pvs_vs_alpha_beta,9,near_death,2,706,0.039379,423,13,0.030732860520094562,True
D3000_seed0_pvs_vs_alpha_beta,11,normal,11,856,0.045162,503,15,0.02982107355864811,True
D3000_seed0_pvs_vs_alpha_beta,13,caution,10,1001,0.053407,622,20,0.03215434083601286,True
D3000_seed0_pvs_vs_alpha_beta,15,normal,18,1001,0.05234,590,10,0.01694915254237288,True
D3000_seed0_pvs_vs_alpha_beta,17,normal,17,622,0.032079,351,2,0.005698005698005698,True
D3000_seed0_pvs_vs_alpha_beta,19,normal,10,1160,0.071464,645,16,0.024806201550387597,True
D3000_seed0_pvs_vs_alpha_beta,21,normal,21,962,0.067564,550,14,0.025454545454545455,True
D3000_seed0_pvs_vs_alpha_beta,23,normal,17,1196,0.069658,588,16,0.027210884353741496,True
D3000_seed0_pvs_vs_alpha_beta,25,normal,11,215,0.012979,134,0,0.0,False
D3000_seed0_pvs_vs_alpha_beta,27,normal,19,164,0.010066,109,0,0.0,False
D3000_seed0_pvs_vs_beam_negamax,1,normal,1278,600,0.048583,442,5,0.011312217194570135,True
D3000_seed0_pvs_vs_beam_negamax,3,normal,17,3457,0.279061,2631,21,0.00798175598631699,True
D3000_seed0_pvs_vs_beam_negamax,5,normal,15,3225,0.211759,2408,23,0.009551495016611296,True
D3000_seed0_pvs_vs_beam_negamax,7,normal,15,4355,0.267116,3272,21,0.006418092909535452,True
D3000_seed0_pvs_vs_beam_negamax,9,normal,9,1174,0.066275,901,2,0.0022197558268590455,True
D3000_seed0_pvs_vs_beam_negamax,11,normal,11,1060,0.070802,779,3,0.0038510911424903724,True
D3000_seed0_pvs_vs_beam_negamax,13,danger,3,967,0.060818,681,7,0.010279001468428781,True
D3000_seed0_pvs_vs_beam_negamax,15,normal,14,405,0.02782,257,3,0.011673151750972763,True
D3000_seed0_pvs_vs_beam_negamax,17,normal,11,1061,0.074998,696,11,0.015804597701149427,True
D3000_seed0_pvs_vs_beam_negamax,19,normal,11,1033,0.075229,661,3,0.0045385779122541605,True
D3000_seed0_pvs_vs_beam_negamax,21,normal,10,1154,0.072649,703,6,0.008534850640113799,True
D3000_seed0_pvs_vs_beam_negamax,23,normal,17,1279,0.087127,818,13,0.01589242053789731,True
D3000_seed0_pvs_vs_beam_negamax,25,normal,16,1773,0.111867,1144,21,0.018356643356643356,True
D3000_seed0_pvs_vs_beam_negamax,27,normal,14,1840,0.107259,1185,16,0.01350210970464135,True
D3000_seed0_pvs_vs_beam_negamax,29,normal,16,906,0.051067,568,7,0.01232394366197183,True
D3000_seed0_pvs_vs_beam_negamax,31,normal,15,1205,0.070979,735,16,0.021768707482993196,True
D3000_seed0_pvs_vs_beam_negamax,33,caution,8,1019,0.069236,620,4,0.0064516129032258064,True
D3000_seed0_pvs_vs_beam_negamax,35,normal,23,1159,0.08,827,13,0.015719467956469165,True
D3000_seed0_pvs_vs_beam_negamax,37,normal,28,3273,0.242964,2382,13,0.0054575986565911,True
D3000_seed0_pvs_vs_beam_negamax,39,normal,31,3850,0.244006,2804,13,0.0046362339514978606,True
D3000_seed0_pvs_vs_beam_negamax,41,normal,30,3784,0.228832,2762,14,0.005068790731354091,True
D3000_seed0_pvs_vs_beam_negamax,43,normal,30,3271,0.211353,2397,7,0.002920317062995411,True
D3000_seed0_pvs_vs_beam_negamax,45,normal,29,2406,0.170906,1751,6,0.0034266133637921186,True
D3000_seed0_pvs_vs_beam_negamax,47,normal,22,1089,0.056721,655,20,0.030534351145038167,True
D3000_seed0_pvs_vs_beam_negamax,49,normal,21,575,0.031367,310,9,0.02903225806451613,True
D3000_seed0_pvs_vs_beam_negamax,51,normal,20,664,0.036586,346,7,0.02023121387283237,True
D3000_seed0_pvs_vs_beam_negamax,53,normal,19,128,0.012475,48,0,0.0,False
D3000_seed0_pvs_vs_beam_negamax,55,near_death,1,98,0.006514,43,0,0.0,False
D3000_seed0_pvs_vs_minimax,1,normal,1278,600,0.042562,442,5,0.011312217194570135,True
D3000_seed0_pvs_vs_minimax,3,normal,25,4067,0.261472,3092,22,0.0071151358344113845,True
D3000_seed0_pvs_vs_minimax,5,normal,25,1320,0.081801,968,6,0.006198347107438017,True
D3000_seed0_pvs_vs_minimax,7,normal,12,712,0.0409,514,0,0.0,False
D3000_seed0_pvs_vs_minimax,9,normal,14,442,0.023683,308,2,0.006493506493506494,True
D3000_seed0_pvs_vs_minimax,11,near_death,2,327,0.019895,209,5,0.023923444976076555,True
D3000_seed0_pvs_vs_minimax,13,normal,15,467,0.032112,269,3,0.011152416356877323,True
D3000_seed0_pvs_vs_minimax,15,normal,10,595,0.036427,301,6,0.019933554817275746,True
D3000_seed0_pvs_vs_minimax,17,normal,14,501,0.035212,255,2,0.00784313725490196,True
D3000_seed0_pvs_vs_minimax,19,normal,12,422,0.028427,236,5,0.0211864406779661,True
D3000_seed0_pvs_vs_minimax,21,caution,9,593,0.03681,323,13,0.04024767801857585,True
D3000_seed0_pvs_vs_minimax,23,normal,16,480,0.032094,277,1,0.0036101083032490976,True
D3000_seed0_pvs_vs_minimax,25,normal,16,345,0.020245,188,8,0.0425531914893617,True
D3000_seed0_pvs_vs_minimax,27,normal,23,1257,0.064435,720,22,0.030555555555555555,True
D3000_seed0_pvs_vs_minimax,29,normal,13,603,0.046192,319,6,0.018808777429467086,True
D3000_seed0_pvs_vs_minimax,31,normal,10,1102,0.087267,595,14,0.023529411764705882,True
D3000_seed0_pvs_vs_minimax,33,normal,8,299,0.021564,164,2,0.012195121951219513,True
D3000_seed0_pvs_vs_minimax,35,normal,19,582,0.041349,350,10,0.02857142857142857,True
D3000_seed0_pvs_vs_minimax,37,normal,22,731,0.047561,427,19,0.04449648711943794,True
D3000_seed0_pvs_vs_minimax,39,normal,21,617,0.043448,319,9,0.02821316614420063,True
D3000_seed0_pvs_vs_minimax,41,normal,20,118,0.007241,43,0,0.0,False
D3000_seed0_pvs_vs_minimax,43,near_death,1,92,0.004272,41,0,0.0,False
D3000_seed0_minimax_vs_pvs,2,near_death,2,2892,0.313884,2171,23,0.010594196222938737,True
D3000_seed0_minimax_vs_pvs,4,danger,4,1776,0.164593,1372,15,0.010932944606413994,True
D3000_seed0_minimax_vs_pvs,6,normal,21,6694,0.804185,5036,30,0.005957108816521049,True
D3000_seed0_minimax_vs_pvs,8,normal,15,4098,0.393868,3052,25,0.0081913499344692,True
D3000_seed0_minimax_vs_pvs,10,normal,30,6020,0.455615,4483,39,0.008699531563685033,True
D3000_seed0_minimax_vs_pvs,12,normal,30,6555,0.387138,4864,45,0.009251644736842105,True
D3000_seed0_minimax_vs_pvs,14,normal,30,7631,0.454621,5662,45,0.007947721653126103,True
D3000_seed0_minimax_vs_pvs,16,normal,30,7419,0.460021,5481,54,0.009852216748768473,True
D3000_seed0_minimax_vs_pvs,18,normal,14,6792,0.404986,4986,42,0.00842358604091456,True
D3000_seed0_minimax_vs_pvs,20,normal,11,3999,0.261751,2977,20,0.006718172657037286,True
D3000_seed0_minimax_vs_pvs,22,normal,17,7053,0.474425,5205,31,0.00595581171950048,True
D3000_seed0_minimax_vs_pvs,24,normal,29,7821,0.476685,5662,59,0.010420346167432003,True
D3000_seed0_minimax_vs_pvs,26,normal,28,7979,0.493922,5768,60,0.010402219140083218,True
D3000_seed0_minimax_vs_pvs,28,normal,25,1635,0.105605,1219,6,0.004922067268252666,True
D3000_seed0_minimax_vs_pvs,30,caution,11,2834,0.170801,2082,12,0.005763688760806916,True
D3000_seed0_minimax_vs_pvs,32,normal,11,920,0.056222,669,3,0.004484304932735426,True
D3000_seed0_minimax_vs_pvs,34,normal,10,630,0.038047,458,1,0.002183406113537118,True
D3000_seed0_minimax_vs_pvs,36,danger,4,474,0.02677,325,7,0.021538461538461538,True
D3000_seed0_minimax_vs_pvs,38,normal,9,662,0.03716,409,3,0.007334963325183374,True
D3000_seed0_minimax_vs_pvs,40,normal,9,688,0.038206,427,3,0.00702576112412178,True
D3000_seed0_minimax_vs_pvs,42,normal,17,583,0.033505,363,1,0.0027548209366391185,True
D3000_seed0_minimax_vs_pvs,44,near_death,2,267,0.013669,161,4,0.024844720496894408,True
D3000_seed0_minimax_vs_pvs,46,normal,17,1438,0.073552,756,25,0.03306878306878307,True
D3000_seed0_minimax_vs_pvs,48,normal,9,471,0.024631,298,11,0.03691275167785235,True
D3000_seed0_minimax_vs_pvs,50,normal,33,652,0.034544,358,9,0.025139664804469275,True
D3000_seed0_minimax_vs_pvs,52,normal,21,758,0.035113,348,12,0.034482758620689655,True
D3000_seed0_minimax_vs_pvs,54,normal,20,391,0.016978,157,2,0.012738853503184714,True
D3000_seed0_minimax_vs_pvs,56,caution,8,267,0.011839,99,1,0.010101010101010102,True
D3000_seed0_minimax_vs_pvs,58,caution,7,94,0.004179,33,0,0.0,False
D3000_seed0_minimax_vs_pvs,60,near_death,1,87,0.004433,38,0,0.0,False
D5000_seed0_greedy_vs_pvs,2,danger,3,552,0.059736,396,0,0.0,False
D5000_seed0_greedy_vs_pvs,4,caution,6,1786,0.245484,1293,8,0.006187161639597835,True
D5000_seed0_greedy_vs_pvs,6,normal,17,1930,0.363376,1178,25,0.021222410865874362,True
D5000_seed0_greedy_vs_pvs,8,normal,11,981,0.130258,596,7,0.01174496644295302,True
D5000_seed0_greedy_vs_pvs,10,normal,19,673,0.066312,463,4,0.008639308855291577,True
D5000_seed0_greedy_vs_pvs,12,normal,30,548,0.052229,368,2,0.005434782608695652,True
D5000_seed0_greedy_vs_pvs,14,normal,27,633,0.0506,427,6,0.01405152224824356,True
D5000_seed0_greedy_vs_pvs,16,normal,27,287,0.021883,175,0,0.0,False
D5000_seed0_greedy_vs_pvs,18,normal,33,189,0.014915,109,0,0.0,False
D5000_seed0_greedy_vs_pvs,20,normal,34,149,0.0089,97,0,0.0,False
D5000_seed0_alpha_beta_vs_pvs,2,danger,3,552,0.055163,396,0,0.0,False
D5000_seed0_alpha_beta_vs_pvs,4,caution,6,1786,0.163541,1293,8,0.006187161639597835,True
D5000_seed0_alpha_beta_vs_pvs,6,normal,27,1911,0.190548,1366,8,0.005856515373352855,True
D5000_seed0_alpha_beta_vs_pvs,8,normal,27,1090,0.110997,756,7,0.009259259259259259,True
D5000_seed0_alpha_beta_vs_pvs,10,normal,33,883,0.117138,592,9,0.015202702702702704,True
D5000_seed0_alpha_beta_vs_pvs,12,normal,30,534,0.055602,352,5,0.014204545454545454,True
D5000_seed0_alpha_beta_vs_pvs,14,normal,34,467,0.038084,308,5,0.016233766233766232,True
D5000_seed0_alpha_beta_vs_pvs,16,normal,17,824,0.06061,548,5,0.009124087591240875,True
D5000_seed0_alpha_beta_vs_pvs,18,normal,27,462,0.037467,289,10,0.03460207612456748,True
D5000_seed0_alpha_beta_vs_pvs,20,normal,26,1092,0.082934,650,26,0.04,True
D5000_seed0_alpha_beta_vs_pvs,22,normal,16,999,0.068397,615,14,0.022764227642276424,True
D5000_seed0_alpha_beta_vs_pvs,24,normal,25,658,0.041399,400,9,0.0225,True
D5000_seed0_alpha_beta_vs_pvs,26,normal,24,591,0.036878,364,9,0.024725274725274724,True
D5000_seed0_alpha_beta_vs_pvs,28,normal,12,461,0.028855,308,5,0.016233766233766232,True
D5000_seed0_alpha_beta_vs_pvs,30,normal,23,713,0.043675,436,7,0.016055045871559634,True
D5000_seed0_alpha_beta_vs_pvs,32,normal,22,790,0.048065,497,11,0.022132796780684104,True
D5000_seed0_alpha_beta_vs_pvs,34,normal,22,765,0.048592,477,11,0.023060796645702306,True
D5000_seed0_alpha_beta_vs_pvs,36,normal,16,720,0.04453,462,9,0.01948051948051948,True
D5000_seed0_alpha_beta_vs_pvs,38,normal,23,638,0.042532,376,2,0.005319148936170213,True
D5000_seed0_alpha_beta_vs_pvs,40,normal,21,567,0.034273,323,7,0.021671826625386997,True
D5000_seed0_alpha_beta_vs_pvs,42,normal,20,350,0.020768,186,7,0.03763440860215054,True
D5000_seed0_alpha_beta_vs_pvs,44,normal,19,77,0.00448,35,0,0.0,False
D5000_seed0_beam_negamax_vs_pvs,2,danger,3,552,0.039598,396,0,0.0,False
D5000_seed0_beam_negamax_vs_pvs,4,normal,34,1301,0.143665,904,2,0.0022123893805309734,True
D5000_seed0_beam_negamax_vs_pvs,6,normal,38,629,0.075574,449,6,0.013363028953229399,True
D5000_seed0_beam_negamax_vs_pvs,8,normal,32,1629,0.159126,1194,16,0.01340033500837521,True
D5000_seed0_beam_negamax_vs_pvs,10,normal,27,725,0.069766,518,1,0.0019305019305019305,True
D5000_seed0_beam_negamax_vs_pvs,12,normal,37,774,0.078376,558,4,0.007168458781362007,True
D5000_seed0_beam_negamax_vs_pvs,14,normal,27,817,0.065244,592,4,0.006756756756756757,True
D5000_seed0_beam_negamax_vs_pvs,16,normal,17,1021,0.118736,708,11,0.015536723163841809,True
D5000_seed0_beam_negamax_vs_pvs,18,normal,26,1677,0.191778,1081,22,0.020351526364477335,True
D5000_seed0_beam_negamax_vs_pvs,20,normal,23,941,0.103972,622,8,0.012861736334405145,True
D5000_seed0_beam_negamax_vs_pvs,22,normal,27,699,0.059818,477,3,0.006289308176100629,True
D5000_seed0_beam_negamax_vs_pvs,24,normal,30,626,0.047186,424,2,0.0047169811320754715,True
D5000_seed0_beam_negamax_vs_pvs,26,normal,33,328,0.022306,214,0,0.0,False
D5000_seed0_beam_negamax_vs_pvs,28,near_death,2,189,0.01188,133,4,0.03007518796992481,True
D5000_seed0_beam_negamax_vs_pvs,30,normal,26,422,0.02679,277,6,0.021660649819494584,True
D5000_seed0_beam_negamax_vs_pvs,32,normal,25,1036,0.066538,643,18,0.027993779160186624,True
D5000_seed0_beam_negamax_vs_pvs,34,normal,24,1015,0.065388,625,14,0.0224,True
D5000_seed0_beam_negamax_vs_pvs,36,normal,23,1341,0.082301,847,28,0.03305785123966942,True
D5000_seed0_beam_negamax_vs_pvs,38,normal,23,1337,0.081171,843,28,0.033214709371293,True
D5000_seed0_beam_negamax_vs_pvs,40,normal,23,1149,0.073438,720,21,0.029166666666666667,True
D5000_seed0_beam_negamax_vs_pvs,42,normal,22,611,0.073526,391,11,0.028132992327365727,True
D5000_seed0_beam_negamax_vs_pvs,44,normal,25,1367,0.085502,867,21,0.02422145328719723,True
D5000_seed0_beam_negamax_vs_pvs,46,normal,22,1143,0.068547,738,22,0.02981029810298103,True
D5000_seed0_beam_negamax_vs_pvs,48,normal,11,474,0.028407,318,7,0.0220125786163522,True
D5000_seed0_beam_negamax_vs_pvs,50,normal,23,596,0.032245,377,7,0.01856763925729443,True
D5000_seed0_beam_negamax_vs_pvs,52,normal,24,766,0.043008,470,15,0.031914893617021274,True
D5000_seed0_beam_negamax_vs_pvs,54,normal,19,150,0.009546,105,0,0.0,False
D5000_seed0_pvs_vs_greedy,1,normal,1686,1481,0.112819,1101,1,0.0009082652134423251,True
D5000_seed0_pvs_vs_greedy,3,caution,6,1931,0.153999,1399,17,0.012151536812008578,True
D5000_seed0_pvs_vs_greedy,5,caution,5,2120,0.221853,1471,16,0.010876954452753228,True
D5000_seed0_pvs_vs_greedy,7,danger,5,2074,0.262853,1435,15,0.010452961672473868,True
D5000_seed0_pvs_vs_greedy,9,danger,4,1513,0.206199,1029,14,0.013605442176870748,True
D5000_seed0_pvs_vs_greedy,11,danger,3,1439,0.162974,961,23,0.023933402705515087,True
D5000_seed0_pvs_vs_greedy,13,near_death,2,1153,0.100739,755,22,0.02913907284768212,True
D5000_seed0_pvs_vs_greedy,15,near_death,1,611,0.043959,400,16,0.04,True
D5000_seed0_pvs_vs_greedy,17,normal,17,1300,0.091347,809,29,0.03584672435105068,True
D5000_seed0_pvs_vs_greedy,19,normal,11,857,0.061293,536,17,0.03171641791044776,True
D5000_seed0_pvs_vs_greedy,21,normal,19,156,0.013807,109,0,0.0,False
D5000_seed0_pvs_vs_alpha_beta,1,normal,1686,1481,0.116604,1101,1,0.0009082652134423251,True
D5000_seed0_pvs_vs_alpha_beta,3,caution,6,1931,0.147122,1399,17,0.012151536812008578,True
